feedback,clean_feedback,sentiment,confidence_score
"TOM ATKINSON REVIEW: I DID NOT GET THE SLACK THAT HAD THE WAISTBAND. I GOT SLACK WITH NO WAISTBAND, SO I SEND THEM BACK AN WAS TRYING TO GE A 42 29 BUT I RECEIVED A E MAIL STATETING THAT THE PRODUCT WAS NO LONGER AVABILITY. SO FAR I'AM NOT SURE WERE MY REFUND WENT. PLEASE LET ME KNOW.TOM ATKINSON",tom atkinson review i did not get slack had waistband i got slack no waistband i send them back trying ge i received e mail stateting product no longer avability far iam not sure were my refund went please let me knowtom atkinson,negative,-0.049999999999999996
"Cut smaller than usual: I agree, these are cut small... Buy an inch or two larger than you normally do. The waist band does NOT stretch.",cut smaller than usual i agree these cut small buy inch two larger than you normally do waist band does not stretch,negative,-0.06999999999999999
"Wrong item sent.: I got the shippment quickly. But wrong items was sent. I have to return it to the seller. I got the refund pretty quick, but only for the value of product. I spent about &10 for two way shipping without geting anything.",wrong item sent i got shippment quickly wrong items sent i have return seller i got refund pretty quick only value product i spent two way shipping without geting anything,negative,-0.08611111111111112
"Too bad....: Did not like the pants at all, and threw them in the trash rather than pay return postage. Flimsy, smelled of dye, cheap fabric, etc. Too bad.",too bad did not like pants threw them trash rather than pay return postage flimsy smelled dye cheap fabric etc too bad,negative,-0.3333333333333332
"Dockers do the job.: This product was just what I was hoping for, and I had no problem with shipping. I highly recommend this product.",dockers do job product just what i hoping i had no problem shipping i highly recommend product,positive,0.16
"False advertising: If you search for Super Saver shipping this advertisement comes up, but this product is not shipped by Amazon is does not go out with the Super Saver shipping, and the cost of shipping is nearly 20% the cost of the pants.",false advertising you search super saver shipping advertisement comes up product not shipped amazon does not go out super saver shipping cost shipping nearly cost pants,positive,0.09166666666666665
"Don't Trust the Images: Dockers are Dockers, so that's not the problem. Just be sure you don't trust the images if you choose to buy these via Amazon. ""Cafe,"" for example, should be ""Coffee."" Despite the fact that the image for ""Cafe"" shows a stone or very light gray color, ""Cafe"" is actually dark brown. So the product isn't defective, but IS misleading: I didn't want brown pants, but that's what I got.",dont trust images dockers dockers thats not problem just sure you dont trust images you choose buy these via amazon cafe example should coffee despite fact image cafe shows stone very light gray color cafe actually dark brown product isnt defective misleading i didnt want brown pants thats what i got,positive,0.29
"So disappointed: I have worn these pants for years; my size is the same as always. I couldn't get them on; they were so tight I couldn't get the button buttoned around the waist. What is going on? These pants seemed to be cut for a skinny 25 year old, not someone who is a little on the hefty side. Further, the shipping and handling charges are just out of sight...$16.95 above and beyond the already rather pricy product. I would not recommend doing business with this seller at all. You can go to other outlets and get the same thing without the shipping and handling, and there are ""deals"" out there from major store chains. I was really disappointed in this product and the seller. Go to WalMart and get their khakis; they are very inexpensive and wear like iron.",disappointed i have worn these pants years my size same always i couldnt get them they were tight i couldnt get button buttoned around waist what going these pants seemed cut skinny year old not someone who little hefty side further shipping handling charges just out sight above beyond already rather pricy product i would not recommend doing business seller you can go other outlets get same thing without shipping handling deals out major store chains i really disappointed product seller go walmart get their khakis they very inexpensive wear like iron,negative,-0.13571428571428573
"Fantastic Book: This book is a modern retelling of Sleeping Beauty with an emphasis on the power of family to help a boy through a terrible time. It is best suited for a mature, inquisitive child. War is a reality that parents should not shy away from talking about to their children.",fantastic book book modern retelling sleeping beauty emphasis power family help boy through terrible time best suited mature inquisitive child war reality parents should not shy away talking their children,positive,0.15833333333333335
"Disturbing: Although the images are very well rendered, they arefrightening. I am baffled about the impression this book is supposedto leave on children. This book may be picked up on the thought that it is a retold fairy tale, when it is an abstract and grim retelling of the horrors of WWII in Berlin. The most horrifying image is that of Major Kreig's big black gloves enveloping the body of the little boy. This book is NOT appropriate for younger readers. I can see how this book might be valuable for an alternative look at the war for middle schoolers or higher.",disturbing although images very well rendered they arefrightening i am baffled impression book supposedto leave children book may picked up thought retold fairy tale when abstract grim retelling horrors wwii berlin most horrifying image major kreigs big black gloves enveloping body little boy book not appropriate younger readers i can see how book might valuable alternative look war middle schoolers higher,negative,-0.15320512820512824
"A Taste of Italy: Longing for vicarious travel? Imagining your college days, interrupted by an Italian adventure ... which turns into one of the romantic kind? And full of the silly things that come with youth, attraction and confusion? I just wanted to add my two-cents on this item, which I found, despite brief lapses in credibility, and hoppingly gullible moments, sufficiently engaging to remind me of my love of Rome. And now I have an even greater appreciation for the breadth and depth of Italian culture and character, and the wonders of eating their special dishes. Fun and satisfying.",taste italy longing vicarious travel imagining your college days interrupted italian adventure which turns into one romantic kind full silly things come youth attraction confusion i just wanted add my twocents item which i found despite brief lapses credibility hoppingly gullible moments sufficiently engaging remind me my love rome now i have even greater appreciation breadth depth italian culture character wonders eating their special dishes fun satisfying,positive,0.23131868131868133
"Perfect book for a long flight....: .... or a lazy afternoon. This book is like watching a romantic movie. It is interesting, feel good and 'tasty'. Capella has done a good job of holding the reader's interest with fun descriptions of food, chefs, Rome, locals and the Italian countryside.I happened to pick this book up at a used book store and I am glad I did. You'll like this book if you are a romantic/ a foodie/ love to travel/ love Italy and Italian food or all of the above.",perfect book long flight lazy afternoon book like watching romantic movie interesting feel good tasty capella has done good job holding readers interest fun descriptions food chefs rome locals italian countrysidei happened pick book up used book store i am glad i did youll like book you romantic foodie love travel love italy italian food above,positive,0.2933333333333333
"Delicious reading: I found the book to be light-hearted, fun and relatively fast-moving. True, it was predictable, but that didn't detract from Capella's take on the triad of Bruno, Laura and Tomasso. In fact, it was nice to see how Cappella put his spin on the Cyrano story. The descriptions of the food and the locale enhanced the story and added to the atmosphere, though at times were a ""trifle overdone"" (pun intended). The only thing that kept me from giving this a 5 was the author's descriptions of the sex scenes which were at times too graphic -- too male, perhaps, like reading Playboy/Penthouse letters -- for my taste. In all, though, the book was entertaining and a fun way to occupy a few summer afternoons.",delicious reading i found book lighthearted fun relatively fastmoving true predictable didnt detract capellas take triad bruno laura tomasso fact nice see how cappella put his spin cyrano story descriptions food locale enhanced story added atmosphere though times were trifle overdone pun intended only thing kept me giving authors descriptions sex scenes which were times too graphic too male perhaps like reading playboypenthouse letters my taste though book entertaining fun way occupy few summer afternoons,positive,0.2208333333333333
"Wonderfully romantic book that sweeps you to Italy: THE FOOD OF LOVE is absolutely amazing. From page one I felt like I was in Italy, smelling the smells, seeing the sights and above all, tasting the food.This book is for those who love life in all its sensual glory, who believe in recognizing your soul mate at first sight and who think that fairy tales can come true. I devoured the book (pun intended) from start to finish. It made me appreciate food and its preparation, and we're booking a trip to Italy as soon as possible to discover some of the dishes described.What Water for Chocolate did for Mexican food, this does for Italian. There is magic in preparing food for those you love. This is a fable, a romance (in the medieval sense of the word). It's about the magic and wonder of food and love, the sensual beauty of the world.",wonderfully romantic book sweeps you italy food love absolutely amazing page one i felt like i italy smelling smells seeing sights above tasting foodthis book those who love life its sensual glory who believe recognizing your soul mate first sight who think fairy tales can come true i devoured book pun intended start finish made me appreciate food its preparation were booking trip italy soon possible discover some dishes describedwhat water chocolate did mexican food does italian magic preparing food those you love fable romance medieval sense word its magic wonder food love sensual beauty world,positive,0.28
"I just wanted to cook for my husband on those dark and stary nights...: This book is better than ANY of the great trashy historical romances I have EVER read. I love to cook; I love to eat; I love my husband. This book made a great week for all three. It was an inspiration for me to perfect a couple of things, cooking and uhmmmm. If you want to get INSPIRED too, then read this book!! I'd pair it with a couple of cooking books, like Cooking in the Nude: the one for newlyweds, Booty Food, Inter-courses, or something like that. Enjoy a great book!",i just wanted cook my husband those dark stary nights book better than great trashy historical romances i have ever read i love cook i love eat i love my husband book made great week three inspiration me perfect couple things cooking uhmmmm you want get inspired too read book id pair couple cooking books like cooking nude one newlyweds booty food intercourses something like enjoy great book,positive,0.5136363636363637
"One of the best!: If you are looking for something that entertains, tells a great story, and inspires you to want to go to Italy and fall in love with someone (or with the food) this is the perfect book. I recommend it as mandatory reading for all groups I bring to Italy. All who have read it, especially women, love it.",one best you looking something entertains tells great story inspires you want go italy fall love someone food perfect book i recommend mandatory reading groups i bring italy who have read especially women love,positive,0.6333333333333333
"Cameriere!: I enjoyed this book-- it was much better than the standard ""chick lit"" titles. It was a lightweight story, easy to read, and the Roman food, cooking, markets and people were fun. Didn't mind the creative cursing-- how very true to ""Roman young stud"" it was! Maybe the Laura character was a bit underdeveloped, but I much prefered to read about Bruno.I liked this book SO MUCH more than ""Cooking for Mr. Latte"" - it was a fun read.",cameriere i enjoyed book much better than standard chick lit titles lightweight story easy read roman food cooking markets people were fun didnt mind creative cursing how very true roman young stud maybe laura character bit underdeveloped i much prefered read brunoi liked book much than cooking mr latte fun read,positive,0.34069444444444447
"Food porn, and I mean that in the best possible way: I didn't like the ending, the characterization leave something to be desired, and the writing didn't make me think, but, oh I didn't notice any of that (Well, except for the ending) at the time, or even until substatially after it was all over. During, I read and read, bathing in the glorious food descriptions, not to mention the allure of Italy. Oh Yes!",food porn i mean best possible way i didnt like ending characterization leave something desired writing didnt make me think oh i didnt notice well except ending time even until substatially after over during i read read bathing glorious food descriptions not mention allure italy oh yes,positive,0.22916666666666666
"""Chick Lit "" for ""Foodies"": What a great read = tips on cooking,lovemaking and Italian insults. Laughed and laughed. Thanks. Looking forward to film.",chick lit foodies what great read tips cookinglovemaking italian insults laughed laughed thanks looking forward film,positive,0.4800000000000001
"Not very good....: I bought this book to read as I myself ventured the streets of Italy...and to my dismay, the book was horrible. I searched everywhere for the book here in the states, and it was sold out everywhere...and to be honest, I am not sure why! All of the characters were not very well depicted, except for Laura. The description of Rome and the other cities the book took place in where not vivid. And the plot very predictible. The addition of the mafia in the story could have also been completely taken out...there was no need for it in the book! I just can't seem to think of anything really good to say about this book...maybe the recepies at the end are good to cook?",not very good i bought book read i myself ventured streets italyand my dismay book horrible i searched everywhere book here states sold out everywhereand honest i am not sure why characters were not very well depicted except laura description rome other cities book took place where not vivid plot very predictible addition mafia story could have also been completely taken outthere no need book i just cant seem think anything really good say bookmaybe recepies end good cook,positive,0.044842657342657334
"Do not waste your time....lousy: This is one of the worst written books I have ever read.I wish I had saved my money and my time.The book is full of superlatives. Everything is ""the best ever experienced"" again and again.The characters NEVER become embraceable. One male character is pathetic while the other is a jerk. The female lead is portrayed as perhaps innocently unaware, but is really just stupid. Her friend is promiscuous, which is all we ever really get to know of her.The writing is at a level well below that of an adult reader. But, the content could not possibly be meant for a younger reader. Very inappropriate.Not sure who would really like this book.Maybe someone who really likes descriptions of food and does not care about plot, story development, characterization or any other facets of literature.Find yourself something with a little more substance, and I think you'll be much happier.",do not waste your timelousy one worst written books i have ever readi wish i had saved my money my timethe book full superlatives everything best ever experienced again againthe characters never become embraceable one male character pathetic while other jerk female lead portrayed perhaps innocently unaware really just stupid her friend promiscuous which we ever really get know herthe writing level well below adult reader content could not possibly meant younger reader very inappropriatenot sure who would really like bookmaybe someone who really likes descriptions food does not care plot story development characterization other facets literaturefind yourself something little substance i think youll much happier,positive,0.035326086956521736
"The food is sexier than the sex: This book as all about the joy of eating and cooking and love.It's a lot better when it deals with food than with love. In fact, food is not only a metaphor for love and love-making but seems a more than adequate substitute. People have virtual orgasms cooking and eating but the sex is pallid and occasionally positively unappetizing.I can see why this book has been successful but to appreciate it one has to overlook the thin characters and absurd plot, openly cribbed from Cyrano de Bergerac. The most enjoyable parts are the opening chapters. After that, the returns swiftly diminish.Still, for a plane ride, one could do worse I suppose.",food sexier than sex book joy eating cooking loveits lot better when deals food than love fact food not only metaphor love lovemaking seems than adequate substitute people have virtual orgasms cooking eating sex pallid occasionally positively unappetizingi can see why book has been successful appreciate one has overlook thin characters absurd plot openly cribbed cyrano de bergerac most enjoyable parts opening chapters after returns swiftly diminishstill plane ride one could do worse i suppose,positive,0.23647186147186147
"Back to basics: Generally speaking a great book if you are not familiar with management accounting and turning heaps of information into valuable reports for your top management group. No doubt about it: This book will provide the basic tools for keeping your boss happy, especially if you need a brush-up on moving averages, etc. Having vast experience with both advanced financial and non-financial analysis on various aspects of business (shipping and construction), this book was somewhat a let down in terms of ability to inspire and provide ways to improve personal skills to structure and present complex topics in an ordered and clear fashion. A nice bedtable-reader for the pre-MBA. MBAs should look elsewhere.",back basics generally speaking great book you not familiar management accounting turning heaps information into valuable reports your top management group no doubt book will provide basic tools keeping your boss happy especially you need brushup moving averages etc having vast experience both advanced financial nonfinancial analysis various aspects business shipping construction book somewhat let down terms ability inspire provide ways improve personal skills structure present complex topics ordered clear fashion nice bedtablereader premba mbas should look elsewhere,positive,0.14483024691358026
CASH MONEY AND NO LIMIT ARE THA SAME THANG!: THERE BEATS ARE DIFFERENT THAN NO LIMITS BUT THERE FROM THA SAME PLACE AND THERE GHETTO HOOD IS VERY CLOSE.THEY RAP JUST LIKE NO LIMIT.BUT NO LIMIT WAS FIRST AND IT WILL BE THA LAST.NO LIMIT IS STILL NUMBER1 IN EVERY WAY.,cash money no limit tha same thang beats different than no limits tha same place ghetto hood very closethey rap just like no limitbut no limit first will tha lastno limit still number every way,positive,0.09
"Just as trashy as garbage music comes...: I listen to every kind of music in existence, and I always give everything a chance. But now I'm permanently going to start ignoring every CD with a CASH MONEY record label on it. They're CASH MONEY Millionaires, and why? Because they fill a CD with a bunch of horrible songs and repetitive beats. They're millionaires because they repeat the words ""huh,"" ""what,"" and ""yeah"" for every 3 or 4 minute song they make. They're millionaires because people who expect this kind of music to be the next BIG thing make them millionaires. Bottom line: HotBoys are garbage, and so is every other artist signed onto the Cash Money label. I will NEVER consider this good music, and I hope that this is just a passing fad because if this is what ""so-called"" hip-hop music is coming to...then I only hope it's worth your money cause I ain't gonna spend a penny on it.",just trashy garbage music comes i listen every kind music existence i always give everything chance now im permanently going start ignoring every cd cash money record label theyre cash money millionaires why because they fill cd bunch horrible songs repetitive beats theyre millionaires because they repeat words huh what yeah every minute song they make theyre millionaires because people who expect kind music next big thing make them millionaires bottom line hotboys garbage every other artist signed onto cash money label i will never consider good music i hope just passing fad because what socalled hiphop music coming tothen i only hope its worth your money cause i aint gonna spend penny,positive,0.08249999999999999
"this album is garbage,straight bfi material: cash money records is going to have to up with something a lil better than this if they plan on making it in this game.the beats where alright but the rappers a terrible.none of the have a goog flow to accomidate the beats.try again cmr.maybe next time.",album garbagestraight bfi material cash money records going have up something lil better than they plan making gamethe beats where alright rappers terriblenone have goog flow accomidate beatstry again cmrmaybe next time,positive,0.25
"I feel ya ""Ghenry187@aol""...this CD rocks. No Limit can't...: I feel ya ""Ghenry187@aol.com""...this CD rocks. No Limit can't touch Cash $ Money Records. I don't know why that new Tru CD sold one million in the first place. Who cares, 'cause I just checked the billboard charts and discovered that Juvenile sold more that two million. So they can't be faded. Anyway, back to this CD. Every song on this CD rocks. My favorite song is ""Help"" by B.G. I love this CD.",i feel ya ghenryaolthis cd rocks no limit cant i feel ya ghenryaolcomthis cd rocks no limit cant touch cash money records i dont know why new tru cd sold one million first place who cares cause i just checked billboard charts discovered juvenile sold two million they cant faded anyway back cd every song cd rocks my favorite song help bg i love cd,positive,0.18939393939393936
"save your $$$: I can't believe how much this cd sucks, save yourself 17 bucks & just download the ""we on fire"" mp3 its the only decent track on the album. And if u r looking for more ""bounce"" party tracks like ""back that ass up"" too bad; u won't find any here. What a rip.",save your i cant believe how much cd sucks save yourself bucks just download we fire mp its only decent track album u r looking bounce party tracks like back ass up too bad u wont find here what rip,negative,-0.16666666666666663
"PLEASE DON'T BUY THIS CD!: I was truly disappointed in this album. The beats are all overused and unoriginal. The only thing that makes this album is Young Turk. He has the hottest rap out of all the Hot Boys. If you haven't heard his freestyle, you don't know what's up. Turk is off da chains. I can't wait for his solo album to drop. Ya'll need to recognize, quit hatin' Turk.",please dont buy cd i truly disappointed album beats overused unoriginal only thing makes album young turk he has hottest rap out hot boys you havent heard his freestyle you dont know whats up turk off da chains i cant wait his solo album drop yall need recognize quit hatin turk,negative,-0.12
"Worst music ever....but I love it.: I don't know if you can actually call this music. It is truly terrible. However, I love listening to it for some strange music. ... I am not normally a fan of rap music, but I laugh out loud every time I hear some of these songs. These Cash Money guys should be comedians. Except for Juvenile, since I can't understand anything he says, which is also rather funny. Don't buy it for the music, but it for the comedy.",worst music everbut i love i dont know you can actually call music truly terrible however i love listening some strange music i am not normally fan rap music i laugh out loud every time i hear some these songs these cash money guys should comedians except juvenile since i cant understand anything he says which also rather funny dont buy music comedy,negative,-0.0659090909090909
"classic: most underrated rap group, when lil wayne actually talked real s*** besides aliens and skateboards..if u like lil Wayne u should deffinetly love this album",classic most underrated rap group when lil wayne actually talked real s besides aliens skateboardsif u like lil wayne u should deffinetly love album,positive,0.2733333333333333
"NO, NOT 5 STARZ 6 STARZ!: this album hea is just ""too hot"". this album is tha first album that really made me like all the songs. cash money is my favorite rap label and i like other labels too but it don't get no realer than this right cha'. this album is just to real, i mean, every song on it just blow up. every single day when i come home from school, i just have to stop and take some time out and listen to Hot Boys ""Guerilla Warfare"". like i said in the beginning ""not 5 starz 6 starz"", if you know what i mean!",no not starz starz album hea just too hot album tha first album really made me like songs cash money my favorite rap label i like other labels too dont get no realer than right cha album just real i mean every song just blow up every single day when i come home school i just have stop take some time out listen hot boys guerilla warfare like i said beginning not starz starz you know what i mean,positive,0.07580357142857144
"THIS IS A ONE COMPARED TO JUVENILEZ 400 DEGREEZ: ALL I WILL SAY IS THIS WAS A GREAT RELEASE WHEN I FIRST BOUGHT IT AND I WOULD HAVE GIVEN IT A FOUR, BUT AFTER HAVING HEARD JUVENILE'S 400 DEGREEZ TODAY (SEPT. 30, 1999) FOR THE FIRST TIME (NOTE: YES, I KNOW I'M LATE LISTENING TO JUVENILE'S 400 DEGREEZ) I WAS VERY DISAPPOINTED WITH MANIE FRESH AND JUVENILE. JUVENILE'S 400 DEGREEZ IS THE BEST CD SINCE SNOOPS'S DOGGYSTYLE AND DRE'S CHRONIC. BUT THIS CD IS NOTHING COMPARED TO JUVENILE'S 400 DEGREEZ! IF YOU DON'T HAVE 400 DEGREEZ, GO BUY THAT ONE INSTEAD OF THIS!",one compared juvenilez degreez i will say great release when i first bought i would have given four after having heard juveniles degreez today sept first time note yes i know im late listening juveniles degreez i very disappointed manie fresh juvenile juveniles degreez best cd since snoopss doggystyle dres chronic cd nothing compared juveniles degreez you dont have degreez go buy one instead,positive,0.134375
The worst rap I ever Heard: This is what is in the dictionary under wack. I can't belive that this many people bought this (...) The hot boys are just a fad like bellbottoms. (...) If you think this is what rap is about u just plain stupid and I'm glad this hot boy stuff is almost over wit. When some of my friends play this crap in the car I just rather get out and walk.,worst rap i ever heard what dictionary under wack i cant belive many people bought hot boys just fad like bellbottoms you think what rap u just plain stupid im glad hot boy stuff almost over wit when some my friends play crap car i just rather get out walk,negative,-0.16428571428571428
super hot: lil wayne and turk set the whole cd off the untamed killer seem to know how to flow. his beats are for real and i cant wait for lil wayne to come out with his solo cd,super hot lil wayne turk set whole cd off untamed killer seem know how flow his beats real i cant wait lil wayne come out his solo cd,positive,0.2458333333333333
super wack: just like No-Limit Cash Money has no shame at putting out garbage music.wack beats and no lyric ryhmes.who is buying this crab? all the stuff sounds the same and it's not that average.it's all bad.,super wack just like nolimit cash money has no shame putting out garbage musicwack beats no lyric ryhmeswho buying crab stuff sounds same its not averageits bad,negative,-0.12291666666666663
"ghetto foolishness: i like the Hot Boys and really like Juvenile, but this is not good. the only thing good is ""we on fire"" and ""I need a hot girl"". just download those 2 songs onto your Ipod and skip this album.",ghetto foolishness i like hot boys really like juvenile not good only thing good we fire i need hot girl just download those songs onto your ipod skip album,positive,0.1142857142857143
"Please try another Hot Boy album...: Guerriula Warfare is an album I fell is something, and that something is everything. The lyrics are most of the time meanless and pointless. Also the beat and backround music of the songs sometimes don't even fit could for the lyrics or how the rapper is rapping. Overall please go out and get another Hotboy album or something. Or just another album in the lines of Cash Money, just please not this one...",please try another hot boy album guerriula warfare album i fell something something everything lyrics most time meanless pointless also beat backround music songs sometimes dont even fit could lyrics how rapper rapping overall please go out get another hotboy album something just another album lines cash money just please not one,positive,0.18
"Fun To Listen To.: This is the second best Cash Money album I've ever heard next to Juvenile's 400 Degreez which is definetely a 5 Star cd too. The Hot Boys put out an album with like 5 or 6 really strong songs. And as bunch of other average or a little better songs. Not really any horrible songs at all. The Best Songs are the main 4 ""I Need A Hot Girl"", ""We On Fire"", ""Respect My Mind"" & ""Tuesday & Thursday"". Those 4 songs were the songs I listened to every morning for like months and months. And i have over 200 cd's! So this cd must be good huh? ""Ridin'"" is another real tight one! Then the other songs all blend in with the rest like ""Clear Tha Set"" by Lil'Wayne. ""Ya Dig"" by Juvenile. ""Help"" by B.G., and ""Bout Whatever"" by Turk. I Think it's cool that all of them got there own solo songs. ""Too Hot"" is nice too..along with the rest of the songs. Juvenile, B.G., Turk & Lil'Wayne put out one of the best cd's of '99, and also the best group cd to come out for a long while!It's real good!",fun listen second best cash money album ive ever heard next juveniles degreez which definetely star cd too hot boys put out album like really strong songs bunch other average little better songs not really horrible songs best songs main i need hot girl we fire respect my mind tuesday thursday those songs were songs i listened every morning like months months i have over cds cd must good huh ridin another real tight one other songs blend rest like clear tha set lilwayne ya dig juvenile help bg bout whatever turk i think its cool them got own solo songs too hot nice tooalong rest songs juvenile bg turk lilwayne put out one best cds also best group cd come out long whileits real good,positive,0.30695153061224484
"Did you like 400 degreez?: A continuation of the illest hip-hop album in recent times, 400 degreez. If you aren't down w/ C.M.B yet, go get 400 degreez first. If you already got and you love it, this is just another hour of banging bump and car music. Great",did you like degreez continuation illest hiphop album recent times degreez you arent down w cmb yet go get degreez first you already got you love just another hour banging bump car music great,positive,0.27888888888888885
This CD iz Aight...........: FIRST OF ALL HOW COME ALL YA'LL BE DISSIN' NO LIMIT (for all ya'll that did not diss em' dis ain't for you) WHAT YA'LL TALKLIN ABOUT CASH MONEY CAN NEVER GET WITH NO LIMIT AND THAT IS A FACT..... AND YOU ALL BE TALKIN ABOUT THEY BE SATIN THE SAY SHIT WHAT ABOUT THTA SORRY LIL' WAYNE BE SAYIN THE SAME SHIT FROM JUVENILE'S ALBUM AND B.G.'S BLING BLING(HA HA) WHAT KIND OF SONG IS THAT AND THEY BE SAYIN THEY FROM THE 3RD NO LIMIT HAS BEEN SAYIN THAT FOR THE LONGEST AND THEN THEY HAVE TO COME AND SAY THAT SHIT AMD THEN THEY START MAKIN' THEIR ALBUM COVER LIKE THEM WHAT KIND OF SHIT IS THAT THE ONLY PEOPLE THAT ARE TRU FORM CASH MONEY IS THE BIG TYMERS AND THAT IZ ALL I HAVE TO SAY AND NO ONE I MEAN NO ONE CAN GET WITH MY BOY 50$ FROM NO LIMIT IF YOU A REAL NO LIMIT YOU KNOW WHO HE IS..... AND I LIKE TO GIVE A SHOT OUT TO MY SOLDIERS.. HOODY HOOO....,cd iz aight first how come yall dissin no limit yall did not diss em dis aint you what yall talklin cash money can never get no limit fact you talkin they satin say shit what thta sorry lil wayne sayin same shit juveniles album bgs bling blingha ha what kind song they sayin they rd no limit has been sayin longest they have come say shit amd they start makin their album cover like them what kind shit only people tru form cash money big tymers iz i have say no one i mean no one can get my boy no limit you real no limit you know who he i like give shot out my soldiers hoody hooo,positive,0.0028846153846153787
Tha One: this c.d. is off the hook. it blew the sets up down here. everybody need to quit hatin cuz you don't know what's up hot boys can flow and they be tearin up the charts,tha one cd off hook blew sets up down here everybody need quit hatin cuz you dont know whats up hot boys can flow they tearin up charts,positive,0.04722222222222222
"Short book explaining Love and Logic: At first I was disappointed that this wasn't a longer book, but then I realized that it is great to give away to curious friends and parents as an introduction to Love and Logic. I just wish it was a little cheaper.",short book explaining love logic first i disappointed wasnt longer book i realized great give away curious friends parents introduction love logic i just wish little cheaper,positive,0.12656250000000002
"Book review: This is a book for all parents or parents to be, all people thinking of having children. Love and Logic is a program to help you be a more effect parent, raising responsible children. It can also be used on co workers and the rest.",book review book parents parents people thinking having children love logic program help you effect parent raising responsible children can also used co workers rest,positive,0.35
"A Novel as Enjoyable as the Restaurant Antoine's: If you've ever eaten at the wonderful restaurant Antoine's in the French Quarter of New Orleans (with its many themed Mardi Gras private rooms), you will definitely enjoy this book. And even if you haven't eaten at Antoine's, if you're interested in New Orleans society mid-way through the 20th Century, you'll find this a delightful mystery.In addition, the home of the late author, Frances Parkinson Keyes, is open to the public in New Orleans. It's actually called the Beauregard Keyes House after Confederate General Beauregard who stayed there and Frances Parkinson Keyes. And the author also wrote a novel about the house called ""Madame Castel's Lodger,"" which is filled with the interesting history of General Beauregard.-- Phyllis Zimbler Miller",novel enjoyable restaurant antoines youve ever eaten wonderful restaurant antoines french quarter new orleans its many themed mardi gras private rooms you will definitely enjoy book even you havent eaten antoines youre interested new orleans society midway through th century youll find delightful mysteryin addition home late author frances parkinson keyes open public new orleans its actually called beauregard keyes house after confederate general beauregard who stayed frances parkinson keyes author also wrote novel house called madame castels lodger which filled interesting history general beauregard phyllis zimbler miller,positive,0.2504784688995215
"An old friend: This beautifully written novel in a gently used library copy now joins my little shelf of Unlimited Re-Reads reserved for just such special old friends as The Virginian, Until the Sun Falls, O the Brave Music, A Dance to the Music of Tim, Persuasion and The Final Reflection. The words are worn smooth by familiarity and give the pleasure of fingering a stash of precious stones. Dinner at Antoine's is also touching as a memory of New Orleans in a former time among the privileged classes, with a sunny certainty that nothing will ever change (it is set in January-February 1948).",old friend beautifully written novel gently used library copy now joins my little shelf unlimited rereads reserved just such special old friends virginian until sun falls o brave music dance music tim persuasion final reflection words worn smooth familiarity give pleasure fingering stash precious stones dinner antoines also touching memory new orleans former time among privileged classes sunny certainty nothing will ever change set januaryfebruary,positive,0.2682861781076067
"NOT A RIDE ON: I should have paid closer attention to the size of this horse when I ordered it, but it should not be in the ride-on section. It is clearly not a ride on toy. It is tiny. The beanie babies ride on this horse and fit perfect. All it is is a stuffed horse on wheels and it is so tiny. My kids never play with it. This was a learning lesson for me with shopping online.",not ride i should have paid closer attention size horse when i ordered should not rideon section clearly not ride toy tiny beanie babies ride horse fit perfect stuffed horse wheels tiny my kids never play learning lesson me shopping online,positive,0.27
"Excellent - Very Useful: I find this book highly useful as a desktop reference for just about anything HTML/DHTML related. In addition, Powell does a great job of introducing topics that may be new to some people, like XML.",excellent very useful i find book highly useful desktop reference just anything htmldhtml related addition powell does great job introducing topics may new some people like xml,positive,0.43772727272727274
"Wonderful. A thorough reference guide.: I needed a comprehensive, intelligent guide covering HTML, DHTML, CSS etc. This book provides that and more in a easy to understand manner, that isn't too simplistic for an advanced web author. A smart layout, and nice index helps you locate what you need fast. Color charts, CSS style references, tag attributes a-plenty, DHTML overviews and in-depth information is there when you need it. If you're looking to spend on a clever guide to take you into the ever expanding world of web technologies, this book is a excellent resource!",wonderful thorough reference guide i needed comprehensive intelligent guide covering html dhtml css etc book provides easy understand manner isnt too simplistic advanced web author smart layout nice index helps you locate what you need fast color charts css style references tag attributes aplenty dhtml overviews indepth information when you need youre looking spend clever guide take you into ever expanding world web technologies book excellent resource,positive,0.4314285714285715
"Fantastic Advanced Course!: Many parts of this book are difficult to understand for the beginning and intermediate user. It is an informative, advanced reference; the only one needed for an experienced website creator. There are no color examples of what the HTML language produces, making some of it difficult to piece together if you are not experienced.",fantastic advanced course many parts book difficult understand beginning intermediate user informative advanced reference only one needed experienced website creator no color examples what html language produces making some difficult piece together you not experienced,positive,0.12222222222222223
"Simply excellent !!! No Comparision: I am a system analyst with IBM background, client server is totally new for me and being a novice in this area I found this book of immense help. The topics have been beautifully explained. HTML, XML, CSS,DHTML are no longer nightmares for me. I must say that from day one itself I started writing HTMLs. This book is simply great for anybody who would like to learn about HTML. I would recommend this books to beginners as well as experts for reference. The book is worth buying. This is worth 5+ star rating.",simply excellent no comparision i am system analyst ibm background client server totally new me being novice area i found book immense help topics have been beautifully explained html xml cssdhtml no longer nightmares me i must say day one itself i started writing htmls book simply great anybody who would like learn html i would recommend books beginners well experts reference book worth buying worth star rating,positive,0.4837662337662337
